"Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav" "Balassi-Balint_A-Szentharomsagnak-harmadik.txt-jav" "Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav" "Balassi-Balint_A-te-nagy-nevedert.txt-jav" "Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav" "Balassi-Balint_Adj-mar-csendesseget.txt-jav" "Balassi-Balint_Aldj-meg-minket.txt-jav" "Balassi-Balint_Aldott-Julia.txt-jav" "Balassi-Balint_Aldott-szep-punkosdnek.txt-jav" "Balassi-Balint_Amely-keresztyen.txt-jav" "Balassi-Balint_Az-en-jo-Istenem.txt-jav" "Balassi-Balint_Az-en-szerelmesem.txt-jav" "Balassi-Balint_Beteges-lelkem.txt-jav" "Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav" "Balassi-Balint_Cupido-szivemben.txt-jav" "Balassi-Balint_Csak-bubanat-immar.txt-jav" "Balassi-Balint_Csodalvan-egy-furdot.txt-jav" "Balassi-Balint_Csokolvan-e-minap.txt-jav" "Gergei-Albert_Argirus-historiaja-1.txt-jav" "Gergei-Albert_Argirus-historiaja-2.txt-jav" "Gergei-Albert_Argirus-historiaja-3.txt-jav" "Toth-Istvan_Diarium-1.txt-jav" "Toth-Istvan_Diarium-10.txt-jav" "Toth-Istvan_Diarium-11.txt-jav" "Toth-Istvan_Diarium-12.txt-jav" "Toth-Istvan_Diarium-2.txt-jav" "Toth-Istvan_Diarium-3.txt-jav" "Toth-Istvan_Diarium-4.txt-jav" "Toth-Istvan_Diarium-5.txt-jav" "Toth-Istvan_Diarium-6.txt-jav" "Toth-Istvan_Diarium-7.txt-jav" "Toth-Istvan_Diarium-8.txt-jav" "Toth-Istvan_Diarium-9.txt-jav" "Zrinyi-Miklos_Arianna-sirasa.txt-jav" "Zrinyi-Miklos_Fantasia-poetica.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav" "Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav"
"hevessebben" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hevet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hezett" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0.0301477238468496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hib„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0438404208680403 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hidakat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0908677873693776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hidnak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"higÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234192037470726 0 0 0.0233372228704784 0 0 0 0
"hiia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0 0 0 0 0 0
"hilak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0 0 0 0 0 0.0233372228704784 0 0 0 0
"hirben" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262605042016807 0 0 0 0 0 0
"hirdeti" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0.0262605042016807 0 0 0 0 0 0
"hirdette" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hist„≥ri„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134770889487871 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hiszik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289519397799653 0 0 0.0281135788585887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hitette" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0 0 0 0
"hitinek" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0609942055504727 0 0 0 0 0 0 0 0
"hitit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0 0
"hitre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0.0304971027752364 0 0 0 0 0 0 0 0
"hittem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0 0.0272108843537415 0 0
"hiua" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0 0 0 0
"hiuatallÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.028587764436821 0 0 0.0272108843537415 0 0
"hiuattÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0
"hiuom" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087719298245614
"hivatall„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hiveit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323624595469256 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hives" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0.0301477238468496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hollo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0.0262605042016807 0 0 0 0 0 0
"hollok" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0.0262605042016807 0 0 0 0 0 0
"holloknak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"holot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0.0271739130434783 0
"holott" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134770889487871 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"holta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0
"holton" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0.0234192037470726 0 0 0 0 0 0 0
"hordozot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262605042016807 0 0 0 0 0 0.087719298245614
"hordozz„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0262605042016807 0 0.0233372228704784 0 0 0 0
"hordozzon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0 0 0 0
"horuath" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0.0262605042016807 0 0 0 0 0 0
"hoszas„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0 0.0272108843537415 0 0
"hossz„∫" 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0 0 0 0 0 0 0.150602409638554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hoza" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hozat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0 0 0 0 0.028587764436821 0 0 0 0 0
"hozd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0 0 0 0 0 0 0.0246062992125984 0 0 0
"hozod" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"hozott" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hulnak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"husz„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0269323996768112 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"huszaint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"huszan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0.0262605042016807 0 0 0 0 0 0
"huszat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0269323996768112 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iaÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"iahia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0.0233372228704784 0 0 0 0
"iaigat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0.0262605042016807 0 0 0 0 0 0
"iais" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"ibraim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0468384074941452 0 0 0 0 0 0 0
"idat" 0 0 0 0 0 0 0.657894736842105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233372228704784 0 0 0 0
"ideig" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0 0 0 0
"idriszt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543478260869565 0
"iel„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"iffjak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454338936846888 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ifiunak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0.0238549618320611 0 0 0 0 0 0 0 0 0 0 0 0
"ifius„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0477099236641221 0 0 0 0 0 0 0 0 0 0 0 0
"ifj„∫s„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19723865877712 0.206611570247934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"igazgat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0 0 0 0 0 0 0 0 0 0
"igir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0 0 0 0 0.0271739130434783 0
"igyekezett" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0538647993536224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ihol" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149253731343284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ihoz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"ii„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0.0236854571293226 0 0 0 0 0 0 0 0 0 0
"iis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.054421768707483 0 0
"illen„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"illendÂ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imide" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0 0
"inasnak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0.0272108843537415 0 0
"indita" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0 0
"indit„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0.0304971027752364 0 0 0 0 0 0 0 0
"inditot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"indulni" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ingyen" 0 0 0 0 0 0 0 0 0 0 0.213219616204691 0 0 0 0 0 0 0 0 0 0 0 0 0.0746268656716418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inkab" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"innal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0 0 0 0 0 0
"iobbat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602046959662854 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"iokkal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602046959662854 0 0 0 0 0 0.0236854571293226 0 0 0 0 0 0 0 0 0 0
"ios„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"iot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0.0304971027752364 0 0 0 0 0 0 0 0
"ira" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0.028587764436821 0 0 0 0 0
"ire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0
"irja" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0.0417536534446764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irn„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irt„≥zott" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0835073068893528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irt„≥ztat„≥" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0.0269323996768112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irtozik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"irtt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0579038795599305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"irua" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0.0238549618320611 0 0 0 0 0 0 0 0 0 0 0 0
"irv„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0417536534446764 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
